date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:57:35	63880/63880	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s768x595/5c7362c6c417ab07e5196b05/imktu-20210112033112-20210125043550.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s768x595/5c7362c6c417ab07e5196b05/imktu-20210112033112-20210125043550.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:35	15126/15126	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s700x350/5e38d41b293a005eb494981e/logo-card-1-1-20210510084335.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s700x350/5e38d41b293a005eb494981e/logo-card-1-1-20210510084335.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:35	21158/21158	---MCZ	200	added ('OK')	image/png	date:Mon,%2016%20Oct%202023%2001:58:54%20GMT	https://w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/logo-authmart-20210510090852.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x500/5e38d41b293a005eb494981e/logo-authmart-20210510090852.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:36	36647/36647	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2008:59:48%20GMT	https://w.ladicdn.com/s375x383/5e38d41b293a005eb494981e/410a35cdb7d478707baca1d1345f792e02714f86e4213f7abf4a9363-20220801151346.jpeg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s375x383/5e38d41b293a005eb494981e/410a35cdb7d478707baca1d1345f792e02714f86e4213f7abf4a9363-20220801151346.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:36	2954833/2954833	---MCZ	200	added ('OK')	image/gif	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/5e38d41b293a005eb494981e/6baa52-20220404025224.gif	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/5e38d41b293a005eb494981e/6baa52-20220404025224.gif	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:36	74716/74716	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/untitled-2-20220404023058.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/untitled-2-20220404023058.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:36	37804/37804	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:02%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/untitled-2-20220404023058.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/untitled-2-20220404023058.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:37	80841/80841	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:05%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/z3311215211828_f6bccf4b01aebfef38333fb54df88df7-20220403032504.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/z3311215211828_f6bccf4b01aebfef38333fb54df88df7-20220403032504.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:37	53607/53607	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:04%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/z3311215211828_f6bccf4b01aebfef38333fb54df88df7-20220403032504.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/z3311215211828_f6bccf4b01aebfef38333fb54df88df7-20220403032504.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:37	2299927/2299927	---MCZ	200	added ('OK')	image/gif	date:Tue,%2013%20Feb%202024%2011:08:02%20GMT	https://w.ladicdn.com/5e38d41b293a005eb494981e/64oam2-20220210110033.gif	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/5e38d41b293a005eb494981e/64oam2-20220210110033.gif	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:37	66467/66467	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:02%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/-04-20210907084025.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/-04-20210907084025.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:37	31043/31043	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-04-20210907084025.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-04-20210907084025.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:38	67560/67560	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:05%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/-05-20210907084025.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/-05-20210907084025.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:38	33856/33856	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-05-20210907084025.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-05-20210907084025.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:38	678026/678026	---MCZ	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2011:08:05%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/265384334_438393638010411_2733111268856687238_n-20220330111652.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/265384334_438393638010411_2733111268856687238_n-20220330111652.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:38	4594975/4594975	---MCZ	200	added ('OK')	image/gif	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/5e38d41b293a005eb494981e/6aorki-20220330114558.gif	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/5e38d41b293a005eb494981e/6aorki-20220330114558.gif	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:38	313251/313251	---MCZ	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/265384334_438393638010411_2733111268856687238_n-20220330111652.png	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/265384334_438393638010411_2733111268856687238_n-20220330111652.png	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:39	88996/88996	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:05%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/37eb6cea0dbf9b5b-20220330111652.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/37eb6cea0dbf9b5b-20220330111652.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:39	46189/46189	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/37eb6cea0dbf9b5b-20220330111652.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/37eb6cea0dbf9b5b-20220330111652.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:39	88507/88507	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:02%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/-01-20220303044105.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/-01-20220303044105.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:39	4746546/4746546	---MCZ	200	added ('OK')	image/gif	date:Tue,%2013%20Feb%202024%2011:08:02%20GMT	https://w.ladicdn.com/5e38d41b293a005eb494981e/678mqg-20220303045252.gif	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/5e38d41b293a005eb494981e/678mqg-20220303045252.gif	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:39	41209/41209	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-01-20220303044105.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-01-20220303044105.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:40	78949/78949	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:05%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/-01-20220303044113.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/-01-20220303044113.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:40	39938/39938	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-01-20220303044113.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/-01-20220303044113.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:40	49607/49607	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:03%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/main_005-20211026092811.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/main_005-20211026092811.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:40	4755157/4755157	---MCZ	200	added ('OK')	image/gif	date:Mon,%2016%20Oct%202023%2002:03:51%20GMT	https://w.ladicdn.com/5e38d41b293a005eb494981e/67dhp6-20220304050421.gif	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/5e38d41b293a005eb494981e/67dhp6-20220304050421.gif	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:41	27109/27109	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:02%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/main_005-20211026092811.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/main_005-20211026092811.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:41	53505/53505	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:05%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/268617304_3141985986056337_3477916543620632138_n-20220304042829.jpeg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/268617304_3141985986056337_3477916543620632138_n-20220304042829.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:41	29521/29521	---MCZ	200	added ('OK')	image/jpeg	date:Fri,%2016%20Feb%202024%2003:22:59%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/268617304_3141985986056337_3477916543620632138_n-20220304042829.jpeg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/268617304_3141985986056337_3477916543620632138_n-20220304042829.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:41	60631/60631	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:07%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/267735621_3141986066056329_2472227169969685825_n-20220304042829.jpeg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/267735621_3141986066056329_2472227169969685825_n-20220304042829.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:41	33457/33457	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202024%2012:08:15%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/267735621_3141986066056329_2472227169969685825_n-20220304042829.jpeg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/267735621_3141986066056329_2472227169969685825_n-20220304042829.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:42	55901/55901	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:04%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/_01-20220214041034.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/_01-20220214041034.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:42	29002/29002	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:04%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/_01-20220214041034.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/_01-20220214041034.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:42	4082583/4082583	---MCZ	200	added ('OK')	image/gif	date:Tue,%2013%20Feb%202024%2011:08:02%20GMT	https://w.ladicdn.com/5e38d41b293a005eb494981e/66rh3g-20220227092847.gif	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/5e38d41b293a005eb494981e/66rh3g-20220227092847.gif	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:42	52901/52901	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2013%20Feb%202024%2011:08:05%20GMT	https://w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/z2869581118782_0726d56d85c6d545f82ad42cd5be0aaf-20220214041109.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s500x600/5e38d41b293a005eb494981e/z2869581118782_0726d56d85c6d545f82ad42cd5be0aaf-20220214041109.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:42	29403/29403	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202023%2012:49:23%20GMT	https://w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/z2869581118782_0726d56d85c6d545f82ad42cd5be0aaf-20220214041109.jpg	C:/My%20Web%20Sites/web%20ban%20sp/w.ladicdn.com/s400x400/5e38d41b293a005eb494981e/z2869581118782_0726d56d85c6d545f82ad42cd5be0aaf-20220214041109.jpg	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:43	219515/219515	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2029%20Feb%202024%2009:01:16%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/web%20ban%20sp/connect.facebook.net/en_US/fbevents.js	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:43	4150/4150	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Feb%202024%2009:01:17%20GMT	https://analytics.tiktok.com/i18n/pixel/events.js	C:/My%20Web%20Sites/web%20ban%20sp/analytics.tiktok.com/i18n/pixel/events.js	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
15:57:44	166/166	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Feb%202024%2009:01:17%20GMT	http://www.authmart.online/dat-hang-thanh-cong	C:/My%20Web%20Sites/web%20ban%20sp/www.authmart.online/dat-hang-thanh-cong.68.delayed	(from https://www.authmart.online/may-hoc?fbclid=IwAR1XEfxM-19w8QKexbl7-sfJRfnxcRP2BSb5ZCT_9tnh_tTVwNEs-FVedUI_aem_Aav74YErfNLyGvktDRpJZsaR-OhSJHPKSGjQp2kNpYr4xyMnp1OsBqj52p_bjs83T0pYfEEYFWck8uPwU3Wpohe7)
